"EjemploID";"BIBLIOGRAFIA";"Cordemaforo";"AUTOR";"TITULO";"FECHA";"TEMA";"PAIS";"CONCORDANCIA";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis";"Observaciones"
517;"c1568-1575 DÍAZ DEL CASTILLO, BERNAL, Historia verdadera de la conquista de la Nueva España [España] [Carmelo Sáenz de Santa María, Madrid, CSIC, 1982] Historia";;"DÍAZ DEL CASTILLO, BERNAL";"Historia verdadera de la conquista de la Nueva España";"c1568-1575";"Historia";"España";"como ellos estaban en salvo, por los arenales y costa adelante; y pusimos a este pueblo por nombre La Rambla, y así está en las cartas de marear. E yendo más adelante costeando, vimos una ensenada, donde se quedó el río de Tonalá, que a la vuelta que volvimos entramos en él, y le pusimos nombre río de San Antonio, y así está en las cartas del mar. E yendo más adelante navegando, vimos adonde quedaba el paraje del gran río de Guazacualco, y quisiéramos entrar en el ensenada que está, por ver qué cosa era, sino por ser el tiempo contrario; e luego se parecieron las grandes sierras";"no";;;;;;
518;"c1568-1575 DÍAZ DEL CASTILLO, BERNAL, Historia verdadera de la conquista de la Nueva España [España] [Carmelo Sáenz de Santa María, Madrid, CSIC, 1982] Historia";;"DÍAZ DEL CASTILLO, BERNAL";"Historia verdadera de la conquista de la Nueva España";"c1568-1575";"Historia";"España";"San Martín: y pusímoslas por nombre San Martín, porque el primero que las vio fue un soldado que se llamaba San Martín, vecino de la Habana. Y navegando nuestra costa adelante, el capitán Pedro de Alvarado se adelantó con su navío, y entró en un río que en nombre de indios, se llama Papaloata, y entonces pusimos por nombre río de Alvarado, porque lo descubrió el mesmo Alvarado. Allí le dieron pescado unos indios pescadores, que eran naturales de un pueblo que se dice Tlacotalpa; estuvímosle  aguardando en el paraje del río donde entró con todos tres navíos, hasta que salió de él; y a causa de haber entrado en el río sin licencia d";"no";;;;;;
519;"1569 TORQUEMADA, ANTONIO DE, Jardín de flores curiosas [España] [Lina Rodríguez Cacho, Madrid, Turner, 1994] Literatura";;"TORQUEMADA, ANTONIO DE";"Jardín de flores curiosas";1569;"Literatura";"España";"Bernardo Yo entiendo bien que sabe el señor Antonio esse negocio mejor que ninguno de nosotros, pues que se está riendo de ello. Preguntádselo, que él os lo dirá.";"si";"si";"si";"gerundio";"animado";;
520;"1569 TORQUEMADA, ANTONIO DE, Jardín de flores curiosas [España] [Lina Rodríguez Cacho, Madrid, Turner, 1994] Literatura";;"TORQUEMADA, ANTONIO DE";"Jardín de flores curiosas";1569;"Literatura";"España";"con un tío suyo en Segovia. Y maravillándome yo dello, me dixo: «Pues parécese tanto con ellas que, viniendo a vernos y a holgarse con nosotros la Pascua passada, un día trocaron él y aquella hermana suya los vestidos y nos traxeron todo el día a mí y a su padre burlados, riéndose con mucho regozijo, de que no los conocíamos, hasta que a la noche nos desengañaron, y entonces apenas podíamos creerlo».";"si";"si";"si";"gerundio";"animado";;
521;"1569 TORQUEMADA, ANTONIO DE, Jardín de flores curiosas [España] [Lina Rodríguez Cacho, Madrid, Turner, 1994] Literatura";;"TORQUEMADA, ANTONIO DE";"Jardín de flores curiosas";1569;"Literatura";"España";"de quien la Sagrada Escriptura haze mención, parió una muger dos muchachos que del ombligo abaxo era uno solo, y dél arriba eran dos differentes y tenían dos cabeças y dos pechos, con todos los otros miembros, y se entendía claramente ser dos personas y dos ánimas distintas, porque llorava el uno y reýa el otro; dormía el uno y velava el otro, y hazían otras differentes operaciones; y desta manera vivieron dos años y, muerto el uno, no vivió el otro sobre él, sino sólo quatro  días. Refiere esta monstruosidad por auctoridad de Singiberto, el qual alaba por auctor muy grave y verdadero,";"si";"no";"no";"imperfectivo";"animado";;
522;"1569 TORQUEMADA, ANTONIO DE, Jardín de flores curiosas [España] [Lina Rodríguez Cacho, Madrid, Turner, 1994] Literatura";;"TORQUEMADA, ANTONIO DE";"Jardín de flores curiosas";1569;"Literatura";"España";"Luys Pues sentémonos aquí juntos, que no hallaremos poco aparejo para la contemplación de una dessas maravillas que havéys dicho; que cierto no es pequeña ver salir aquel chorro de agua tan pura y tan clara que paresce que va riendo por entre aquellas piçarras, que su curso, haviendo apartado la arena, dexa descubiertas, y ella mesma va convidando y poniendo sed a los que la miran para que tengan gana de beber della.";"si";"no";"no";"gerundio";"inanimado";;
523;"1569-1573 HURTADO DE MENDOZA, DIEGO, De la guerra de Granada [España] [Manuel Gómez Moreno, Madrid, Real Academia de la Historia, 1948] Historia";;"HURTADO DE MENDOZA, DIEGO";"De la guerra de Granada";"1569-1573";"Historia";"España";"Començaron, por el Alpujarra, río de Almançora, Boluduí y otras partes, a perseguir los cristianos viejos, profanar  y quemar las iglesias con el sacramento, martirizar religiosos y cristianos que, —o por ser contrarios a su ley o por averlos dotrinado en la nuestra o por averlos ofendido,— eran odiosos. En Güéçija, lugar del río";"no";;;;;;
524;"1569-1573 HURTADO DE MENDOZA, DIEGO, De la guerra de Granada [España] [Manuel Gómez Moreno, Madrid, Real Academia de la Historia, 1948] Historia";;"HURTADO DE MENDOZA, DIEGO";"De la guerra de Granada";"1569-1573";"Historia";"España";"ponían todas sus esperanças y siguridad en esparcirse, y dejando la frente al enemigo pasar a las espaldas, más con aparencia de escabullirse que de acometer. Paresciole al marqués con estos tres casos quedar llana toda el Alpujarra, y dando la buelta por Andarax tornó a Órgiva, más  en comarca de la mar, rio de Almería, Granada y el Alpujarra.";"no";;;;;;
525;"1569-1573 HURTADO DE MENDOZA, DIEGO, De la guerra de Granada [España] [Manuel Gómez Moreno, Madrid, Real Academia de la Historia, 1948] Historia";;"HURTADO DE MENDOZA, DIEGO";"De la guerra de Granada";"1569-1573";"Historia";"España";", el río de Boloduy, la hoya y tierra de Baça, Güéscar, el río de Almançora, la sierra de Filabres, el Albaicín y barrios de Granada poblados de moriscos. Avía levantados algunos lugares en tierra de Almuñécar, el val de Lecrín, el Alpujarra, tierra de Guadix, marquesado de Cenete, río de Almería, que en esto se encierra todo el reino de Granada poblado de moriscos. Mas Abenhumeya no perdía ocasión de solicitallos por medio de personas que tenían entre ellos autoridad o deudos, o de las mugeres con quien se avía casado; usando de blandura general quería ser tenido por cabeça y no por rey. La crueldad";"no";;;;;;
526;"1569-1573 HURTADO DE MENDOZA, DIEGO, De la guerra de Granada [España] [Manuel Gómez Moreno, Madrid, Real Academia de la Historia, 1948] Historia";;"HURTADO DE MENDOZA, DIEGO";"De la guerra de Granada";"1569-1573";"Historia";"España";"acompañaron a Baco en la empresa de España, según muestran los nombres y muchos letreros y imágines en que se veen esculpidas procesiones y personas que representan juegos y ceremonias del mesmo Baco, a quien tubieron por Dios. Todo esto en la vega; después, Loxa y Antequera, dicha Singilia, del mesmo rio; Écija, dicha Astix, colonias de romanos antiguamente, oy ciudades populosas en el Andalucía, por donde pasa Xenil, hasta que haciendo mayor a Guadalquivir, dexa en él sus aguas y nombre.";"no";;;;;;
527;"1573-1582 SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA), Libro de las fundaciones [España] [Víctor García de la Concha, Madrid, Espasa-Calpe, 1991] Religión";;"SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA)";"Libro de las fundaciones";"1573-1582";"Religión";"España";"4. Acaecíame encomendar a una seis o siete oficios contrarios, y, callando, tomarlos, pareciéndole posible hacerlos todos. Tenían un pozo, a dicho de los que le probaron, de harto mal agua, y parecía imposible correr por estar muy hondo. Llamando yo oficiales para procurarlo, reíanse de mí, de que quería echar dineros en balde. Yo dije a las hermanas que qué les parecía. Dijo una: «que se procure: Nuestro Señor nos ha de dar quien nos traiga agua y para darles de comer, pues más barato sale a Su Majestad dárnoslo en casa, y así no lo dejará";"si";"si";"si";"imperfectivo";"animado";;
528;"1573-1582 SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA), Libro de las fundaciones [España] [Víctor García de la Concha, Madrid, Espasa-Calpe, 1991] Religión";;"SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA)";"Libro de las fundaciones";"1573-1582";"Religión";"España";"7. Pues como yo me vi con la licencia y sin ninguna persona que me ayudase, no sabía qué hacer ni a quién encomendar que me buscase una casa alquilada. Acordóseme del mancebo que me había enviado fray Martín de la Cruz, y díjelo a mis compañeras. Ellas se rieron mucho de mí, y dijeron que no hiciese tal, que no serviría de más de descubrirlo. Yo no las quise oír, que, por ser enviado de aquel siervo de Dios, confiaba había de hacer algo y que no había sido sin misterio; y así le envié a llamar y le conté, con";"si";"si";"si";"perfectivo";"animado";;
529;"1573-1582 SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA), Libro de las fundaciones [España] [Víctor García de la Concha, Madrid, Espasa-Calpe, 1991] Religión";;"SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA)";"Libro de las fundaciones";"1573-1582";"Religión";"España";"monjas que habían de venir de Medina del Campo. Quedamos la noche de Todos Santos mi compañera y yo solas. Yo os digo, hermanas, que cuando se me acuerda el miedo de mi compañera, que era María del Sacramento —una monja de más edad que yo y harto sierva de Dios—, que me da gana de reír.";"si";"no";"no";"infinitivo";"animado";;
530;"1573-1582 SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA), Libro de las fundaciones [España] [Víctor García de la Concha, Madrid, Espasa-Calpe, 1991] Religión";;"SANTA TERESA DE JESÚS (TERESA DE CEPEDA Y AHUMADA)";"Libro de las fundaciones";"1573-1582";"Religión";"España";"este día se determinó de no dejar por ninguna cosa de hacer el monasterio, y su marido lo mismo, aunque no sabía cómo ponerlo por obra. Porque a ella parece la ponía Dios en el corazón lo que ahora está hecho, y a los que ella lo decía y les figuraba cómo quería el monasterio, reíanse de ello, pareciéndoles no hallaría las cosas que ella pedía; en especial un confesor que tenía, fraile de San  Francisco, hombre de letras y calidad. Ella se desconsolaba mucho.";"si";"si";"si";"imperfectivo";"animado";;
531;"c1573 HERMOSILLA, DIEGO DE, Diálogo de los pajes [España] [José Manuel Franco Rodríguez, Almería, Universidad de Almería, Servicio de Publicaciones., 2003] Empleo, trabajo";;"HERMOSILLA, DIEGO DE";"Diálogo de los pajes";"c1573";"Empleo, trabajo";"España";"la cabeça y la gorra ençima, y le corría la miel por la cara abajo? ¿Y a otro que se metió en la bragueta una perdiz asada, quedando una pierna de fuera, y, llegándose a levantar un plato, prendió la uña a los manteles y se los llevó tras él, de que se reyeron harto los grandes señores que allí comían? Estar a la mesa sirviendo, los carrillos llenos y tragallo sin mascar como ansarino, esto es el ordinario. Entended que el papo de paje y papo de buitre, que es todo uno. Aun agora tenemos media vida después que los señores, por sus ahorros, quitaron";"si";"si";"si";"perfectivo";"animado";;
532;"c1573 HERMOSILLA, DIEGO DE, Diálogo de los pajes [España] [José Manuel Franco Rodríguez, Almería, Universidad de Almería, Servicio de Publicaciones., 2003] Empleo, trabajo";;"HERMOSILLA, DIEGO DE";"Diálogo de los pajes";"c1573";"Empleo, trabajo";"España";"persona con quien el Emperador traía cuenta, y aunque le faltaba el don, no el linaje; e importunándole se la diese, respondió muy enoxado, con su lengua ametalada, que no la llevaría, que era gran casa y la quería para don fulano, que su amo no tenía don; que no se rio poco de los que lo oyeron y más de los que sabían la diferençia que había del uno al otro. El criado replicó que, aunque su amo no tenía don, que era tan bueno y mexor que algunos que lo tenían. A la postre, informado el aposentador de quien era, se la dio.";"si";"si";"si";"perfectivo";"animado";;
533;"c1573 HERMOSILLA, DIEGO DE, Diálogo de los pajes [España] [José Manuel Franco Rodríguez, Almería, Universidad de Almería, Servicio de Publicaciones., 2003] Empleo, trabajo";;"HERMOSILLA, DIEGO DE";"Diálogo de los pajes";"c1573";"Empleo, trabajo";"España";"que el gavilán come dineros cuestan, y yo no me mantengo del aire». «Y, al fin y a la postre, ¿qué  ha de caçar o tomar con todo eso?». «Una perdiz o dos», dijo el cazador, «que valdrán real y medio». Oyendo esto, el convaleçiente se reyó mucho, viendo el grande gasto y poco provecho, y le dijo: «Anda, hermano, vete con Dios y muy apriesa antes que venga el que aquí me tiene, porque me soltará y pondrá a ti en mi lugar y aun podrá ser te meta en lo más hondo del estanque».";"si";"si";"no";"perfectivo";"animado";;
534;"c1573 HERMOSILLA, DIEGO DE, Diálogo de los pajes [España] [José Manuel Franco Rodríguez, Almería, Universidad de Almería, Servicio de Publicaciones., 2003] Empleo, trabajo";;"HERMOSILLA, DIEGO DE";"Diálogo de los pajes";"c1573";"Empleo, trabajo";"España";"ser domingo, vino a oír misa a la iglesia que estaba fuera del lugar, que aún entonçes no era del todo estragada Alemania. Acabada la misa, reparó en un pradillo que delante de la iglesia estaba, donde le çercaron aquellos caballeros, sus criados y los que no lo eran que con él iban, y, reyéndose con todos, les dijo: «Miedo he que en esta aldehuela no habéis vosotros de hallar de comer, y por eso sed todos mis convidados». Y, queriendo ellos escusarse, después de haberle dado las graçias, les respondió: «Mirad, no os halléies burlados, andad acá conmigo». Y";"si";"si";"con";"gerundio";"animado";;
535;"1574 SANTA CRUZ DE DUEÑAS, MELCHOR DE, Floresta española [España] [Maxime Chevalier, Barcelona, Crítica, 1997] Relatos";;"SANTA CRUZ DE DUEÑAS, MELCHOR DE";"Floresta española";1574;"Relatos";"España";"Pasando el arzobispo de Colonia por donde estaba arando un labrador, como iba armado, y con mucha gente, rióse mucho. El arzobispo le preguntó:";"si";"si";"no";"perfectivo";"animado";;
536;"1574 SANTA CRUZ DE DUEÑAS, MELCHOR DE, Floresta española [España] [Maxime Chevalier, Barcelona, Crítica, 1997] Relatos";;"SANTA CRUZ DE DUEÑAS, MELCHOR DE";"Floresta española";1574;"Relatos";"España";"—¿Por qué te ríes, labrador?";"si";"si";"no";"imperfectivo";"animado";;
537;"1574 SANTA CRUZ DE DUEÑAS, MELCHOR DE, Floresta española [España] [Maxime Chevalier, Barcelona, Crítica, 1997] Relatos";;"SANTA CRUZ DE DUEÑAS, MELCHOR DE";"Floresta española";1574;"Relatos";"España";"hasta cuarenta labradores cantando. El cardenal don Pero González de Mendoza contó al rey cómo acostumbraban en aquella tierra, cuando salían los peones a trabajar, hacer cada día a uno de ellos rey, al cual obedecían en todo lo que les mandaba, y era aquel que venía delante de ellos; y, si su Alteza quería reír, le hiciese algún acatamiento como a rey. El rey holgó de ello; y, como allegó cerca el labrador, mandó a los peones que se detuviesen. El Rey Católico le quitó la gorra. El labrador, con mucha majestad, le santiguó, diciendo:";"si";"no";"no";"infinitivo";"animado";;
538;"1574 SANTA CRUZ DE DUEÑAS, MELCHOR DE, Floresta española [España] [Maxime Chevalier, Barcelona, Crítica, 1997] Relatos";;"SANTA CRUZ DE DUEÑAS, MELCHOR DE";"Floresta española";1574;"Relatos";"España";"El Gran Capitán lo entendió, y respondió, riendo:";"si";"no";"no";"gerundio";"animado";;
539;"1575-1588 HUARTE DE SAN JUAN, JUAN, Examen de ingenios para las ciencias [España] [Guillermo Serés, Madrid, Cátedra, 1989] Literatura";;"HUARTE DE SAN JUAN, JUAN";"Examen de ingenios para las ciencias";"1575-1588";"Literatura";"España";"Si a éstos, no sabiendo ellos de su enfermedad, les pusiésemos delante un pedazo de paño azul para que juzgasen del color verdadero que tenía, es cierto que el primero diría que era colorado, y el segundo amarillo, y el tercero blanco, y el cuarto negro. Y todos lo jurarían, y se reirían unos de otros como que erraban en cosa tan manifiesta y notoria. Y si estas cuatro gotas de humores las pasásemos a la lengua y les diésemos a beber un jarro de agua, el uno diría que era dulce, el otro amarga, el otro salada y el otro aceda.";"si";"si";"si";"imperfectivo";"animado";;
