BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"Rociarse con agua, o tomándola con la boca, o en algún modo de jeringa, era juego que frecuentaban mucho los lacedemonios. Pesado era el juego que Heliogábalo hacía con sus truhanes, pues los ataba a una rueda de noria y los hacía volver en ella sumergiéndolos en el agua, y burlando de ellos les decía que eran amigos Ixiones: Parasitos ad rotam aquariam ligabat et cum vertigine sub aguas mittebat, rursusque in summum revolvebat, Bosque amitos Ixiones vocabat. Así lo dice Lampridio en  este príncipe; a que, según la sentencia de algunos autores, aludió Juvenal en la sátira 11:";si;no;si;gerundio;animado;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;OTRAS BURLAS, SEÑALANDO CON LAS MANOS Y PONER NOMBRES;no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;Al primer modo de esta burla llamaban cigüeña, que era levantar la mano en alto encorvada, moviendo el dedo índice. La segunda era poniendo ambas manos en las orejas, imitando las del asno de que motejaban a aquél con quien se burlaban. La tercera era sacar la lengua como perro sediento para dar a entender lo poco en que estimaban al burlado. Hesíodo y sus intérpretes se acuerdan de esta costumbre y Juan Tzetzes, cuyas palabras refiere en este lugar Isaaco Casaubono.;si;si;con;imperfectivo;animado;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;cigüeña, que era levantar la mano en alto encorvada, moviendo el dedo índice. La segunda era poniendo ambas manos en las orejas, imitando las del asno de que motejaban a aquél con quien se burlaban. La tercera era sacar la lengua como perro sediento para dar a entender lo poco en que estimaban al burlado. Hesíodo y sus intérpretes se acuerdan de esta costumbre y Juan Tzetzes, cuyas palabras refiere en este lugar Isaaco Casaubono.;no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;El darse higas y formar la mano imitando a Príapo, no le costó menos que la vida a Cayo Calígula, burlándose con Cayo Cherea, a quien pidiéndole el nombre le solía dar a Venus, y cuando le pedía la mano para besársela, la ponía en aquella deshonesta figura. Suetonio: ...jam ut mollem et effoeminatum omni probro denotare consueverat et modo, signum petenti, Priapum aut Venerem dare modo ex aliqua causa agenti gratias;si;si;con;imperfectivo;animado;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;Algo parece a este otro juego que los muchachos suelen jugar imitando ciegos y tirando a dar con un palo a tiento, y dicen: Yo soy ciego, y no veo nada, a quien diere no se me da nada. Llamábanles andabatas antiguamente a los que de esta manera  se burlaban o peleaban. Erasmo conjetura de Séneca que éste era juego en la Chiliada 2, cent. 3: Caeterum fuerint ne populi andabatae ad eum modum soliti pugnare, an gladiatorum genus, qui Clausis oculis tenderent in adversarium, an potius lusus genus ut propemodum ex Seneca licet conjicere, nondum satis compertum habeo. Como quiera;si;si;no;imperfectivo;animado;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;Finalmente pone el juego que llaman collabizare, y lo difine así: Collabizare est cum hic quidem planis manibus proprios comprimit oculos, ille vero feriens interrogat: utrum nam percusserit? Éste es el juego que los impíos judíos, burlando de Cristo, Nuestro Señor, jugaron con él, según San Lucas, cap. 22: Et velaverunt eum et percutiebant faciem ejus, et interrogaverunt eum dicentes: prophetiza, quis est qui te percussit? La misma fórmula trae San Mateo, cap. 26: Prophetiza nobis, Christe, quis est qui te percussit? San Marcos, cap.;si;no;si;gerundio;animado;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"aprecio que de ellos había de hacer, jugando él muy lo de ordinario con los muchachos. Y esto mismo vio aquél a quien ninguna parte de la filosofía se le escondió, Sócrates, y así no tuvo empacho ni decayó de su sabiduría cuando, poniendo una caña entre las piernas, corrió con sus hijos y fue burlado de Alcibíades. No sintió otra cosa Homero, poeta de celestial ingenio, cuando acomodó a las vehementísimas manos de Aquiles sonorosos instrumentos de cuerdas. ¿Qué diré de aquellos claros ejemplos de la prudencia militar, Escipión y Lelio, que en las riberas del mar de Cayeta jugaron con las chinas?; por lo";transitivo;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"No pasemos en silencio una burla graciosa de la codicia inconsiderada que hacen los muchachos hincando cuartos o reales en el suelo para que los que pasan se bajen a tomarlos; y cuando con más gusto los agarran, se hallan burlados, por estar el real o cuarto clavado en el suelo y asido del hilo engañoso. De esta graciosa burla, hace memoria Horacio, epist. 16:";no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"en silencio una burla graciosa de la codicia inconsiderada que hacen los muchachos hincando cuartos o reales en el suelo para que los que pasan se bajen a tomarlos; y cuando con más gusto los agarran, se hallan burlados, por estar el real o cuarto clavado en el suelo y asido del hilo engañoso. De esta graciosa burla, hace memoria Horacio, epist. 16:";no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;después de haber llegado a salvamento y tratado la mercadería con fidelidad para volver rico a España, se desperdició en comprar cocos, jícaras, guacamayos y catalnillas. Claro está que de vuestras mercedes y de todos sería justamente burlado y reído.;no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"retozón novillo está lidiando; uno verás del cuerno estar colgando del toro, que ama ya su pesadumbre; otro al ijar, por gusto o por costumbre, salta y anda corriendo, y ya bailando, en todo el buey las armas ventilando, que volvió su fiereza en mansedumbre. Libre el mozuelo burla el lomo duro del toro más audaz que en el arena ni le tiemblan los pies. ¡Quién tal creyera que un niño en el peligro esté seguro, y que una fiera, de piedad ajena, cuidadosa y solícita estuviera.";transitivo;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;Que en romance se pueden explicar así: De tal manera ardió, cual bravo toro que con cuerno terrible al dominguillo lo acomete, y tocando la escarlata, arde viendo burladas sus heridas.;no;;;;;;
1626 CARO, RODRIGO, Días geniales o lúdricos [España] [Jean-Pierre Etienvre, Madrid, Espasa-Calpe, 1978] Antropología;;CARO, RODRIGO;Días geniales o lúdricos;1626;Antropología;España;"Ríete Sextilo mucho del que cinedo te llama; y para burlarte de él, el dedo medio levanta.";si;si;si;infinitivo;animado;;
p1626 QUIÑONES DE BENAVENTE, LUIS, «La Maya»(Jocoseria) [España] [Madrid, Universidad de Navarra. Iberoamericana. Vervuert, 2001] Verso;;QUIÑONES DE BENAVENTE, LUIS;La Maya(Jocoseria);p1626;Verso;España;Pasquín ¡Oigan cuál van ahí con todos los diablos! ¡Cuerpo de Cristo! ¿han de ser los hombres siempre engañados? ¿No padecerán las hembras alguna vez en el año? ¿Siempre han de ser las que burlan, y nosotros los burlados?;ambiguo;;;;;;transitivo o absoluto?
p1626 QUIÑONES DE BENAVENTE, LUIS, «La Maya»(Jocoseria) [España] [Madrid, Universidad de Navarra. Iberoamericana. Vervuert, 2001] Verso;;QUIÑONES DE BENAVENTE, LUIS;La Maya(Jocoseria);p1626;Verso;España;Pasquín ¡Oigan cuál van ahí con todos los diablos! ¡Cuerpo de Cristo! ¿han de ser los hombres siempre engañados? ¿No padecerán las hembras alguna vez en el año? ¿Siempre han de ser las que burlan, y nosotros los burlados?;no;;;;;;
p1626 QUIÑONES DE BENAVENTE, LUIS, «La Maya»(Jocoseria) [España] [Madrid, Universidad de Navarra. Iberoamericana. Vervuert, 2001] Verso;;QUIÑONES DE BENAVENTE, LUIS;La Maya(Jocoseria);p1626;Verso;España;Testera ¡Ay, que ha venido a la villa un inventor de burlar a sacar prendas a mayas! ¡Válgame Dios, qué pesar, qué pesar!;si;no;no;infinitivo;impersonal;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"dar un tiento a don Luis. No dilató la empresa; ablóle luego al punto, mas fueron en vano sus palabras y sus cristianas persuasiones dichas en el desierto; porque el perdido moço, apenas entendió la demanda quando, cubriéndose de cruzes y admiración fingida, la negó por entero. Hizo juramentos  y votos y, en conclusión, burlándose de algunas amenaças, se partió de sus ojos.";si;si;si;imperfectivo;animado;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"Y assí, resuelto a obedecer, partió sin más recelo a esperar la hora, que tuvo por eterna, y principalmente quando, viendo lo que se tardava y no salía la causa que él creýa averle traýdo allí, juzgándose  burlado, desesperado y triste, cayó en la cuenta; tarde y quando, por su desdicha, salió a tomársela don Luis con tres enmascarados, que acrivillándole a estocadas le tendieron en el suelo, y aún no contentos, teniéndole por muerto —porque aún se endereçavan sus motivos a más infame fin—, tomándole entre todos";no;;;;;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"que contra los enemigos de la Iglesia se intentó en nuestros días, y de quien, a efectuarse, pendía el mayor remedio y el paradero y fin de las desdichas perdidas y invasiones que después la han venido. Mas yo, menos baticinante que cathólico, no pude dexar de reírme mucho de aqueste fundamento; siempre burlé del que tan fácilmente hombres más estadistas  que piadosos quisieron dar a aquella memorable desventura; bueno es que nadie piense que estando nuestra maldad y excesso irritando a los cielos y pidiendo a vozes su vengança y castigo, le pueda atribuir a contingentes casos, culpar actiones hu manas, ni andar buscándole otras causas remotas.";si;no;si;perfectivo;animado;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"! ¿Y a quién no rendirá su gracioso semblante? ¿A quién no moverá su cortesía, su edad, su ilustre sangre? Todo me vence y atropella. ¿Haré traición al tálamo? ¿Daréme a un peregrino? ¿Entregaréme a quien mañana, harto y satisfecho de mí, me desampare y burle? Mas ¿qué imagino y pienso? No tiene él tan mal nombre, no dize tan vil trato con su opinión y fama, ni puede aver en tan gallardo cuerpo espíritu tan baxo; no ay que temer engaños ni esperar villanía de tal sujeto. Pero ¿por qué prevengo y cuido tantas cosas? ¿por qué";transitivo;;;;;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"no é de saber reprimir mis afectos. Demás, que considero que, aviendo de irte tarde o temprano desta tierra, ni tú me has de querer llevar contigo, ni yo entonces sin ti é de poder vivir ausente. No es de despreciar este miedo, ni el grande que me aumenta ver a Dido burlada por Enéas, a Medea por Jassón y por Teseo a Ariadna. Si tal me sucediesse ¡ay triste! ¿y qué  sería de mí? Los hombres son de coraçones grandes y poderosos, mejor refrenan sus movimientos y pasiones; mas los de las mugeres, si verdaderamente aman, con sólo morir y perecer se";no;;;;;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"tú condenas en él, se halla en vosotras con mayores excessos. Pero no quiero altercar sobre aquesto, pues sólo me conviene deshazer los temores y exemplares con que se an alentado en mi daño tus sospechas; porque si aquellas tres mugeres fueron de sus amantes desamparadas, son número infinito los que por el contrario fueron dexados y burlados de otras. Griseyda engañó a Troylo, a Deyfebo hizo tayción Elena, y Circe convirtió en animales a quantos la adoraron y sirvieron. Mas no es justo que pierdan muchos buenos por la malicia de unos pocos; no reconvengamos sucesos, que en prosiguiendo la  materia, tú es fuerça que aborrezcas los hombres, por";no;;;;;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"circunstancias tan fuertes contradizen tu gusto; tu honor y mi amor verdadero lo defienden  y escusan. Por quien eres te pido que olvides semejantes torpezas; no quieras lisongear más a tu furor ardiente que a tu mismo provecho. Bien sé que otros amantes te aconsejarían lo contrario; pero aquestos más apetecerían el gozarte y aun burlarse de tí que el mirar por tu honor ni por la prevención de los casos futuros. Sosiégate, mi bien, que yo bolveré a verte; y no imagines que por lo que assí te digo ay en mi incendio menos ardor y llamas que tú padeces. Cree firmemente que si me parto es mucho contra toda";si;si;si;infinitivo;animado;;
1626 CÉSPEDES Y MENESES, GONZALO DE, Varia fortuna del soldado Píndaro [España] [Arsenio Pacheco, Madrid, Espasa-Calpe, 1975] Novela;;CÉSPEDES Y MENESES, GONZALO DE;Varia fortuna del soldado Píndaro;1626;Novela;España;"amparo, hizimos nuestro empleo; aviendo yo convertido en moneda mis alajas, excepto los vestidos y joyas, porque de aquesto me asseguraron hombres pláticos mejor ganancia en Indias. Cargué una caxa de mantos y medias de seda y, sin saber si errava o acertava, de cincuenta resmas de papel y cantidad de agujas. Burlava don Francisco de mi último empleo, mas él se halló después no poco arrepentido, porque no tienen número las vezes que hallan los hombres embuelta en miserables y despreciados trapos su buena dicha. Quedáronos, demás de lo advertido, más de dos mil ducados en doblones y pieças, que no osamos trocar ni descubrir a nadie";si;no;si;imperfectivo;animado;;
