BIBLIOGRAFÍA;AUTOR;TÍTULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAÍS;ZONA;TIPOLOGÍA;NOTAS;CONCORDANCIA
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;—Cariño, te vamos a disfrazar de Brujita... porque tú eres una brujita, ¿lo sabías? —Isabel se reía, y relucía su diente de oro.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Nos miramos las tres, calladas. Y de pronto empezamos a reírnos.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Isabel la interrumpió, riendo. Su diente de oro brillaba más que nunca.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Gavi levantó la cabeza y la miró. Sólo la miraba, no decía nada, pero me pareció que su mirada había impresionado a Isabel, hasta el punto que dejó de reír. Y dijo, precipitadamente:
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;«Adri, querida —decía—, me he enterado de que has estado pachucha.» al leer esta palabra tuve, después de mucho tiempo, ganas de reír. «Pero no te preocupes, esas cosas son pasajeras, así que prepárate porque en cuanto pueda, y puedas tú, iré a buscarte, y te traeré a mis Ruinas, para que veas lo bien que se puede pasar lejos de esa ciudad y de sus habitantes. Iré a por ti y te pondrás como
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"Una tarde, oyendo una vez más lo del convento incendiado, una idea maligna y gozosa a un tiempo me llegó: «Ojalá sea Saint Maur...». E imaginé a Madame Saint Genis y a Madame Saint Marcel corriendo despavoridas; y me reía secretamente, sabiéndome mala y no creyendo malo serlo."
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;carrillos, varias veces. Olía a yodo y aún tenía esparadrapos y trocitos de gasa en la frente y el cuello. Las ganas de llorar casi me ahogaban, pero no podía, no podía llorar. Sólo un gemido muy quedo, muy escondido, intentaba escapar de mi garganta. Teo me abrazaba, y se reía.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Ahora, cuando lo recuerdo, no salgo de mi asombro: Teo se reía.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;al decir esto se reía, pero Isabel movió la cabeza, y murmuró:
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Entonces, mirándonos, nos echamos a reír. Extendíamos las manos engarfiadas, profiriendo una especie de rugido. A un tiempo y sin haberlo. Como cuando pasábamos página, leyendo juntos.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;cuando canturreaba «Ven, ven, ven...». Así, de perfil, con los párpados entornados, se veían aún más largas sus pestañas. «Son de oro», me dije. Verdaderamente, estaba enamorada. Jamás he vuelto a ver a nadie con pestañas de oro. Además, de haber sucedido tal vez me hubiera reído. Pero entonces me parecía algo precioso y secreto. Cosas que ocurren cuando una niña se enamora.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Enseguida me arrepentí de haberlo, pero él sacudió el mechón de la frente y se rió muy bajito, también como si la risa fuera un secreto.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Mientras corríamos de vuelta a casa y yo la empujaba, ella se quejaba y se reía, a medias asombrada y curiosa:
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Me precipité a la puerta, la abrí, y allí estaba la Reina de Todas las Cocinas. Me lancé a su cuello, casi la asfixié, pero ella se reía y brillaba su diente de oro como una joya.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Ella se reía, dándose los últimos retoques frente al espejo.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Gavi se reía bajito, muy bajito, como no le había oído reír nunca.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Gavi se reía bajito, muy bajito, como no le había oído reír nunca.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;desplegada sobre nuestras cabezas como la vela de un barco, en un revoltijo de gritos de mujeres y pinzas rotas. Y mezclada a los gritos, la poderosa voz de Tomasa, que, entre insultos, dejaba estallar la risa: una risa sonora, gruesa. Me digo ahora, recordándola, ¿cómo podía reírse aquella mujer mientras —con tanta razón— nos insultaba y arrojaba a la cabeza cuanto tenía a mano?
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;de revelárseme, aun a través de una mirada oblicua, de una voz huidiza como la brisa, el viento, o la fuerza casi suicida de nuestros cuerpos, contra las velas de aquella imaginaria flota blanca, conseguida a fuerza de puños enrojecidos hasta parecer en carne viva. Y la lavandera Tomasa, encima, se reía.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;de vara —decía Tomasa, con la boca llena—. No saben ná de ná, inorantes. Pero pa cuando se enteren, a lo peor ya es tarde. —Hizo un ruido con la boca, como si crujiera algo entre los dientes—. ¡Y entonces, anda que no me voy a reír...!
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Corrí a abrazarle y —como era nuestra costumbre— estuvimos así durante largo rato, apretando mucho nuestro abrazo. Y cuando uno de los dos gemía, lo deshacíamos. Entonces nos reíamos. No sé por qué, pero siempre nos reíamos. Creo que, en aquellos momentos, éramos muy felices.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Corrí a abrazarle y —como era nuestra costumbre— estuvimos así durante largo rato, apretando mucho nuestro abrazo. Y cuando uno de los dos gemía, lo deshacíamos. Entonces nos reíamos. No sé por qué, pero siempre nos reíamos. Creo que, en aquellos momentos, éramos muy felices.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;—¿Vamos a la terraza? —preguntó. Lo decía levantando el dedo pulgar hacia arriba, cosa que, no sé por qué razón, me hacía mucha gracia. Así que tuve pretexto para reírme.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Teo la miró. Sus grandes ojos negros estaban llenos de pena. Era una pena que yo conocía bien, una pena que no le abandonaba, ni siquiera cuando sonreía, o se reía con Gavi y conmigo las tardes del samovar y del cha que, de pronto, parecían muy lejanas.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Entonces Tomasa echó la cabeza atrás, como si se riera, abriendo mucho la boca. Pero no se reía. Y al fin dijo:
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Entonces Tomasa echó la cabeza atrás, como si se riera, abriendo mucho la boca. Pero no se reía. Y al fin dijo:
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;cuando nos seleccionaba en grupitos de nietos para llevarnos a ver zarzuelas. A la verbena sólo fui una vez, pero «ir a la verbena» lo asociaba al palco del teatro Fontalba, desde donde veíamos La verbena de la Paloma, La Revoltosa y cosas así. Gente mirando desde el palco, riéndose o sufriendo, pero sin mezclarse con los del escenario. Era como espiarles por el agujero de una cerradura. Pero una vez terminaba la función, recogían —recogíamos— los abrigos, las lágrimas y las risas, y nos íbamos a casa. Para toda aquella gente, tanto para los que
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;sufriendo, pero sin mezclarse con los del escenario. Era como espiarles por el agujero de una cerradura. Pero una vez terminaba la función, recogían —recogíamos— los abrigos, las lágrimas y las risas, y nos íbamos a casa. Para toda aquella gente, tanto para los que les habían hecho reír o para los que les habían hecho llorar, había caído el telón.
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;estupor, no hubo demasiadas reprimendas, ni notitas para mamá, quejándose de mi comportamiento. Y una voz susurrante, más recordada que oída, seguía filtrándose en mis oídos —o tal vez no era en mis oídos, quizá en algún lugar desconocido dentro de mí—, donde continuaba oyéndole decir: «Ríete, ríete. Y golpea hasta que yo vuelva y estemos juntos otra vez...».
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;hubo demasiadas reprimendas, ni notitas para mamá, quejándose de mi comportamiento. Y una voz susurrante, más recordada que oída, seguía filtrándose en mis oídos —o tal vez no era en mis oídos, quizá en algún lugar desconocido dentro de mí—, donde continuaba oyéndole decir: «Ríete, ríete. Y golpea hasta que yo vuelva y estemos juntos otra vez...».
Matute, Ana María: Paraíso inhabitado. Barcelona: Ediciones Destino, 2009.;Matute, Ana María;Paraíso inhabitado;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;—Educación Femenina —dije yo, aguantándome las más desganadas ganas de reír. Eduarda lo hizo por mí. Noté que mamá no sabía qué decir, pero suspiró.
Losa, Carmen: Proyecto Expreso. Madrid: Agencia Española de Cooperación Internacional para el Desarrollo, 2010.;Losa, Carmen;Proyecto Expreso;2009;Fecha de escritura;Ficción;Escrito;Libro;Teatro;España;;Ficción;Premio Tirso de Molina 2009;Beltrán sopesa lo que dice Reyes y se tranquiliza, incluso ríe, reconociendo el miedo que les hace sospechar de todo.
Losa, Carmen: Proyecto Expreso. Madrid: Agencia Española de Cooperación Internacional para el Desarrollo, 2010.;Losa, Carmen;Proyecto Expreso;2009;Fecha de escritura;Ficción;Escrito;Libro;Teatro;España;;Ficción;Premio Tirso de Molina 2009;FRANK.— Los del compartimento de al lado. Menuda juerga llevaban. No hacían más que hablar y reírse. No había quien los callara.
Losa, Carmen: Proyecto Expreso. Madrid: Agencia Española de Cooperación Internacional para el Desarrollo, 2010.;Losa, Carmen;Proyecto Expreso;2009;Fecha de escritura;Ficción;Escrito;Libro;Teatro;España;;Ficción;Premio Tirso de Molina 2009;Reyes ríe ante la ignorancia de su maltratador. También ríe Beltrán. El Señor de gris reacciona violentamente agarrando a Reyes por el cuello.
Losa, Carmen: Proyecto Expreso. Madrid: Agencia Española de Cooperación Internacional para el Desarrollo, 2010.;Losa, Carmen;Proyecto Expreso;2009;Fecha de escritura;Ficción;Escrito;Libro;Teatro;España;;Ficción;Premio Tirso de Molina 2009;Reyes ríe ante la ignorancia de su maltratador. También ríe Beltrán. El Señor de gris reacciona violentamente agarrando a Reyes por el cuello.
Losa, Carmen: Proyecto Expreso. Madrid: Agencia Española de Cooperación Internacional para el Desarrollo, 2010.;Losa, Carmen;Proyecto Expreso;2009;Fecha de escritura;Ficción;Escrito;Libro;Teatro;España;;Ficción;Premio Tirso de Molina 2009;LEO.— No me hagas reír.
Gamoneda, Antonio: Un armario lleno de sombra. Barcelona: Círculo de Lectores, 2009.;Gamoneda, Antonio;Un armario lleno de sombra;2009;Primera edición;No ficción;Escrito;Libro;Ciencias sociales, creencias y pensamiento;España;;Biografía memoria;;"En días de la contienda civil, que serían ya finales, representó otra escena (esta vez riéndose a carcajadas; era muy aficionado a impresionar a las mujeres, incluidas mi madre y la suya) a la que yo asistí, también atemorizado: se presentó en la galería con unas esposas de acero cerradas sobre sus muñecas. Las mujeres, tocadas en su inocencia, se cogieron a él aunque el montaje no era muy"
