"BIBLIOGRAFÍA";"AUTOR";"TÍTULO";"FECHA";"TEMA";"PAÍS";"CONCORDANCIA"
"1990 GARCÍA MORALES, ADELAIDA, La lógica del vampiro [España] [Barcelona, Anagrama, 1990] Novela";"GARCÍA MORALES, ADELAIDA";"La lógica del vampiro";1990;"Novela";"España";". Provenían de la habitación contigua, del dormitorio de Mara. Agucé el oído cuanto me fue posible sólo con el fin de averiguar si el hombre que hablaba con ella era Alfonso. Efectivamente era él, reconocí su voz enseguida. A veces reían y eso fue lo que más excitó mi curiosidad. Deseaba saber por qué o de qué reían. Les había conocido tan poco inclinados a la risa que me pareció descubrir en ellos, de pronto, una dimensión nueva. Pero, aunque podía identificar sus voces, sus palabras sonaban confusas. Por otra parte, me avergonzaba de mi actitud, tratando de escuchar clandestinamente la conversación desde el otro lado del tabique. Decidí dormir de nuevo"
"1990 GARCÍA MORALES, ADELAIDA, La lógica del vampiro [España] [Barcelona, Anagrama, 1990] Novela";"GARCÍA MORALES, ADELAIDA";"La lógica del vampiro";1990;"Novela";"España";"El me respondió de inmediato con una desproporcionada carcajada y, después, dijo sin dejar de reír:"
"1990 SALARRULLANA, PILAR, Las sectas [España] [Madrid, Temas de hoy, 1993] Sociología";"SALARRULLANA, PILAR";"Las sectas";1990;"Sociología";"España";"Algunas veces, pocas, me contaban casos ante los que no podía dejar de reír. Recuerdo a Anselmo, que vino todo nervioso a pedirme que le ayudara a recuperar a su novia «porque se la habían secuestrado unas monjas sectarias»."
"1990 SALARRULLANA, PILAR, Las sectas [España] [Madrid, Temas de hoy, 1993] Sociología";"SALARRULLANA, PILAR";"Las sectas";1990;"Sociología";"España";"Ellos se ríen."
"1990 SALARRULLANA, PILAR, Las sectas [España] [Madrid, Temas de hoy, 1993] Sociología";"SALARRULLANA, PILAR";"Las sectas";1990;"Sociología";"España";"— Nos mandaron a «provocar» en una concentración del Partido Comunista en la Casa de Campo, no te cuento los detalles porque me doy asco; le di a una niña con las cadenas en un ojo, y venga a salirle sangre; mis «compas» me daban palmadas y se reían, yo me fui corriendo. Cuando llegué a casa, el drama: la cría era hija de un primo-hermano mío y había perdido el ojo. Los dejé, pero también tuve que dejar el barrio y la familia, y no soy el mismo. Los odio y me atraen a la vez. Es igual que la droga"
"1990 FAJARDO, JOSÉ MANUEL, La epopeya de los locos [España] [Barcelona, Seix Barral, 1990] Novela";"FAJARDO, JOSÉ MANUEL";"La epopeya de los locos";1990;"Novela";"España";"— Todo el mundo era amigo de todo el mundo —diría después Teresa Cabarrús, al recordar sus días en la prisión de La Force y a sus compañeros de encierro—. Algunos se sentaban por última vez en el banquete de la vida... y ofrecían riendo sus adioses eternos. Otras víctimas condenadas se recordaban unos a otros sus momentos de alegría. Las diversiones de la infancia presidían la espera de la muerte. En ocasiones se les veía remedar a sus verdugos con mil caricaturas que les hacían reconocibles; así, representando unas veces a los jueces y otras a las víctimas, aprendían"
"1990 SIERRA, MIGUEL, Palomas intrépidas [España] [Madrid, SGAE, 1993] Teatro";"SIERRA, MIGUEL";"Palomas intrépidas";1990;"Teatro";"España";"Ellas ríen abiertamente."
"1990 SIERRA, MIGUEL, Palomas intrépidas [España] [Madrid, SGAE, 1993] Teatro";"SIERRA, MIGUEL";"Palomas intrépidas";1990;"Teatro";"España";"BERNARDO.— (Mirándolas desconcertado) Pero, ¿qué es esto...? ¿Un secuestro? ¿Me habéis secuestrado? (Ríe nervioso) ¡Idiotas...! ¡Desgraciadas...! ¡Lilangas...!"
"1990 SIERRA, MIGUEL, Palomas intrépidas [España] [Madrid, SGAE, 1993] Teatro";"SIERRA, MIGUEL";"Palomas intrépidas";1990;"Teatro";"España";", estoy agotado, estoy enfermo. Tengo que elegir entre ella y mi salud."" Y eligió su salud, lógico. Desde entonces sólo ha tenido miniaventuras. Muchas, eso sí, porque sabe coquetear, es atractiva. Atractiva, pero ciega. Ciega perdida. ¡La de animales que ha matado conduciendo! (Ríe recordando) ¡El día de la cabra! Atropelló una cabra y dijo: ""Un gato, he cogido un gato."" Y se quedó tan pancha. (Bebe) Uf, qué sofoco, qué sofoco tengo. (Se acerca a la puerta del dormitorio y murmura) ¡Fresca! Está acostada con"
"1990 SIERRA, MIGUEL, Palomas intrépidas [España] [Madrid, SGAE, 1993] Teatro";"SIERRA, MIGUEL";"Palomas intrépidas";1990;"Teatro";"España";"PALOMA.— (Riendo a carcajadas, irónica) Bloqueado."
"1990 MARTÍNEZ BALLESTEROS, ANTONIO, Pisito clandestino [España] [Madrid, SGAE, 1992] Teatro";"MARTÍNEZ BALLESTEROS, ANTONIO";"Pisito clandestino";1990;"Teatro";"España";"LOLI Tú te ríes de mí."
"1990 MARTÍNEZ BALLESTEROS, ANTONIO, Pisito clandestino [España] [Madrid, SGAE, 1992] Teatro";"MARTÍNEZ BALLESTEROS, ANTONIO";"Pisito clandestino";1990;"Teatro";"España";"LOLI (Da unos pasos moviendo el trasero) Tiquitiquitíquití.. (Ríe). Cosas mías, ¿sabes?. Por la rabia."
"1990 MARTÍNEZ BALLESTEROS, ANTONIO, Pisito clandestino [España] [Madrid, SGAE, 1992] Teatro";"MARTÍNEZ BALLESTEROS, ANTONIO";"Pisito clandestino";1990;"Teatro";"España";"LOLI Sí, tú ríete, pero si no ha sido Pepe habrá sido otro. Alguien se ha pegado esta noche un talegazo con el coche. Ya te digo que mis sueños son como profecías."
"1990 MARTÍNEZ BALLESTEROS, ANTONIO, Pisito clandestino [España] [Madrid, SGAE, 1992] Teatro";"MARTÍNEZ BALLESTEROS, ANTONIO";"Pisito clandestino";1990;"Teatro";"España";"CONCHA (Riendo por lo bajo) Que no tengo bragas. Tengo que buscarlas."
"23/07/1990 , Cambio 16, nº 974, 23/07/1990 [España] [Madrid, Grupo 16, 23/07/1990] Medios de comunicación";;"Cambio 16, nº 974, 23/07/1990";"23/7/90";"Medios de comunicación";"España";"— Rosa, no te rías —dice la maquilladora— que no te puedo pintar el ojo. La jornada laboral habitual de Rosa María Mateo comienza a las cuatro de la tarde —a menos que sea convocada a alguna reunión por la mañana. En la redacción se pone al día de las noticias, de las crónicas de los corresponsales nacionales y extranjeros y del tratamiento que se"
"23/07/1990 , Cambio 16, nº 974, 23/07/1990 [España] [Madrid, Grupo 16, 23/07/1990] Política";;"Cambio 16, nº 974, 23/07/1990";"23/7/90";"Política";"España";"Los madrileños no se ríen como antes"
"23/07/1990 , Cambio 16, nº 974, 23/07/1990 [España] [Madrid, Grupo 16, 23/07/1990] Política";;"Cambio 16, nº 974, 23/07/1990";"23/7/90";"Política";"España";"— ¿Los ciudadanos madrileños se ríen como antaño?"
"23/07/1990 , Cambio 16, nº 974, 23/07/1990 [España] [Madrid, Grupo 16, 23/07/1990] Política";;"Cambio 16, nº 974, 23/07/1990";"23/7/90";"Política";"España";"— Los madrileños ya no se ríen. A mí me gustaría que se rieran, pero no sólo de noche y en contra de los demás: de día y a favor de alguien."
"23/07/1990 , Cambio 16, nº 974, 23/07/1990 [España] [Madrid, Grupo 16, 23/07/1990] Política";;"Cambio 16, nº 974, 23/07/1990";"23/7/90";"Política";"España";"— Los madrileños ya no se ríen. A mí me gustaría que se rieran, pero no sólo de noche y en contra de los demás: de día y a favor de alguien."
"25/06/1990 , Cambio 16, nº 970, 25/06/1990 [España] [Madrid, Grupo 16, 25/06/1990] Literatura";;"Cambio 16, nº 970, 25/06/1990";"25/6/90";"Literatura";"España";"— Sinceramente yo no me lo explico. La gente dice que se divierte, que se ríe y que se siente identificada. No lo sé."
"09/07/1990 , Cambio 16, nº 972, 09/07/1990 [España] [Madrid, Grupo 16, 09/07/1990] Música";;"Cambio 16, nº 972, 09/07/1990";"9/7/90";"Música";"España";"Un poco irreverente sí soy. Nunca he creído mucho en mitificar, ensalzar y poner todo en los altares. A la gente, en especial en este país, le gusta sacralizar las cosas. A mí me gusta romper esa sacralización. Es lo que siempre ha hecho el humorista, darle la vuelta a las cosas y reírse de ellas. Sobre todo de mí mismo. Es bueno saber reírse de uno mismo, a veces hasta el punto de ser cruel."
"09/07/1990 , Cambio 16, nº 972, 09/07/1990 [España] [Madrid, Grupo 16, 09/07/1990] Música";;"Cambio 16, nº 972, 09/07/1990";"9/7/90";"Música";"España";", ensalzar y poner todo en los altares. A la gente, en especial en este país, le gusta sacralizar las cosas. A mí me gusta romper esa sacralización. Es lo que siempre ha hecho el humorista, darle la vuelta a las cosas y reírse de ellas. Sobre todo de mí mismo. Es bueno saber reírse de uno mismo, a veces hasta el punto de ser cruel."
"13/08/1990 , Cambio 16, nº 977, 13/08/1990 [España] [Madrid, Grupo 16, 13/08/1990] Medios de comunicación";;"Cambio 16, nº 977, 13/08/1990";"13/8/90";"Medios de comunicación";"España";"— Pues sí, no te rías porque es verdad."
"13/08/1990 , Cambio 16, nº 977, 13/08/1990 [España] [Madrid, Grupo 16, 13/08/1990] Medios de comunicación";;"Cambio 16, nº 977, 13/08/1990";"13/8/90";"Medios de comunicación";"España";"— No, si no me río, lo que pasa es que cuando el director pida el ataúd y no esté, pues verás el pollo que te monta. A ver, qué más. ¿Tenéis ya todo el decorado y el vestuario y el maquillaje?"
"13/08/1990 , Cambio 16, nº 977, 13/08/1990 [España] [Madrid, Grupo 16, 13/08/1990] Medios de comunicación";;"Cambio 16, nº 977, 13/08/1990";"13/8/90";"Medios de comunicación";"España";"— Aparte de tirarnos por él o taparlo con una cortina, no mucho —dice uno. La Seño después de reírse debidamente, hace una clase magistral sobre el peligro de encerrarse en el guión y no adaptarlo a las distintas posibilidades que ofrecen los decorados y las localizaciones, que casi siempre ofrecen sugerencias aprovechables."
"20/08/1990 , Cambio 16, nº 978, 20/08/1990 [España] [Madrid, Grupo 16, 20/08/1990] Cine y vídeo";;"Cambio 16, nº 978, 20/08/1990";"20/8/90";"Cine y vídeo";"España";"— La comedia me encanta y me siento muy cómoda, así que no me asusta que me encasillen. Supongo que ya vendrán otras cosas. Además, prefiero pasarme toda la vida riendo que llorando como hace algunas actrices."
"06/08/1990 , Cambio 16, nº 976, 06/08/1990 [España] [Madrid, Grupo 16, 06/08/1990] Política";;"Cambio 16, nº 976, 06/08/1990";"6/8/90";"Política";"España";"Hace meses escribí un artículo de un consejo de ministros imaginario en que a ella, como ministra Portavoz, la ponía afónica. A la semana me llamó personalmente para decirme que en el Consejo de Ministros de verdad todos se reían y le enseñaban mi artículo porque había regresado de la campaña andaluza totalmente afónica. Y cogió el teléfono para llamarme y comentarlo, sin habernos visto nunca personalmente, lo que me hizo pensar que esta mujer además de ser muy lista y tener un sentido del humor respetable, sabe muy bien cómo tratarnos a los de la canallesca"
"08/11/1991 , ABC Cultural, 08/11/1991 [España] [Madrid, INTER CD S.L. CON EL PATROCINIO DE PLANETA, 08/11/1991] Literatura";;"ABC Cultural, 08/11/1991";"8/11/91";"Literatura";"España";"¿Intuía su destino? ¿Podría encontrar abierto, por fin, el albergue verde (la pureza, la infancia) que buscó hasta su muerte en Marsella, en el hospital de la Concepción? Ya antes de estas andanzas en marzo, escribía: Je ne parlerai pas, je ne pensarai rien: mais l'amour infini me montera dans l'âme, et j'irai loin, bien loin..."
"23/11/1991 , La Voz de Galicia, 23/11/1991 [España] [La Coruña, Control, 1991] Economía y hacienda";;"La Voz de Galicia, 23/11/1991";"23/11/91";"Economía y hacienda";"España";"Portomeñe para citar mal a Virgilio, adjudicándole ""La Eneida"" a Ovidio, y de servirle en bandeja el chiste a Bautista Alvarez: ""Vostede nos explica aquí, señor Alvarez, o presuposto de Agricultura; entón debe ser unha asociación mental súa o de falar de chourizos"". Alvarez, desde el escaño, hizo reír al pleno: ""Non, falo de chourizos porque teñoos enfrente"". Las risas fueron sustituidas por los aplausos con los que los diputados del PP, encabezados por Fraga, despidieron de la tribuna a Vázquez Portomeñe."
"1991 VILA-MATAS, ENRIQUE, Suicidios ejemplares [España] [Barcelona, Anagrama, 1995] Relatos";"VILA-MATAS, ENRIQUE";"Suicidios ejemplares";1991;"Relatos";"España";"nada, ni un solo cuadro. Tal vez por eso marcho ahora triste por la rua Garrett, sintiéndome como un vagabundo y pintando (tan sólo mentalmente y sin lograr completarlos nunca) ciertos recuerdos de infancia. Pienso que si Horacio Vega, mi amigo Horacio, que ahora debe estar en su despacho, pudiera verme, se reiría con todas sus fuerzas. Ya en los días colegiales solía advertirme de mi tendencia a no acabar nunca nada."
"1991 VILA-MATAS, ENRIQUE, Suicidios ejemplares [España] [Barcelona, Anagrama, 1995] Relatos";"VILA-MATAS, ENRIQUE";"Suicidios ejemplares";1991;"Relatos";"España";"padre. Me acompañaron a casa. Desde el asiento trasero del automóvil, el Paseo de San Luis cobraba otra dimensión, parecía distinto. El padre no habló en todo el trayecto, pero de vez en cuando me controlaba a través del  retrovisor, y luego se arreglaba el sombrero. En un semáforo, frente al cine Venus, encendió un cigarrillo, y se rió a solas. Yo estaba algo asustado cuando llegamos a casa. Descendió ceremonialmente del coche y me abrió la portezuela trasera. Con inesperada cortesía se quitó el sombrero, inclinó la cabeza y me dijo:"
"1991 VILA-MATAS, ENRIQUE, Suicidios ejemplares [España] [Barcelona, Anagrama, 1995] Relatos";"VILA-MATAS, ENRIQUE";"Suicidios ejemplares";1991;"Relatos";"España";"revolución que he visto jamás en carne propia, y que aquello, sin darme del todo cuenta yo entonces, cambió mi vida. Pienso que si mi amigo Horacio, que se rebeló contra su destino suicida y estará ahora  tranquilamente en su despacho, pudiera verme caminando en este momento por aquí como un vagabundo, se reiría con todas sus fuerzas y se preguntaría por las oscuras fuerzas que me han llevado a asumir como mía la trágica historia de su familia, que me han llevado a mí a ser todo melancolía, todo tristeza leve —dicen que la nostalgia es la tristeza que se aligera— en cuanto evoco aquellas jornadas en las que descubrí"
"1991 VILA-MATAS, ENRIQUE, Suicidios ejemplares [España] [Barcelona, Anagrama, 1995] Relatos";"VILA-MATAS, ENRIQUE";"Suicidios ejemplares";1991;"Relatos";"España";"EN BUSCA DE LA PAREJA ELÉCTRICA No sé muy bien lo que me espera, pero, de cualquier modo, iré hacia eso riendo. Stubb, en Moby Dick"
"1991 ALOU, DAMIÁN, Una modesta aportación a la historia del crimen [España] [Barcelona, Anagrama, 1991] Novela";"ALOU, DAMIÁN";"Una modesta aportación a la historia del crimen";1991;"Novela";"España";"Pato les explicó el objeto de mi visita. A todos les hizo mucha gracia al principio, pero al llegar al capítulo escatológico de la historia de mi inexistente sobrino, todos pusieron una cara de circunstancias tal que estuve a punto de echarme a reír."
"1991 ALOU, DAMIÁN, Una modesta aportación a la historia del crimen [España] [Barcelona, Anagrama, 1991] Novela";"ALOU, DAMIÁN";"Una modesta aportación a la historia del crimen";1991;"Novela";"España";"Los dos nos reímos de buena gana. Más vale tener un padre criminal que un padre Pato, pensé para mis adentros."
"1991 ALOU, DAMIÁN, Una modesta aportación a la historia del crimen [España] [Barcelona, Anagrama, 1991] Novela";"ALOU, DAMIÁN";"Una modesta aportación a la historia del crimen";1991;"Novela";"España";"Aunque no sé si me dará tiempo a acabar con todo, dije a punto de echarme a reír otra vez."
"1991 ALOU, DAMIÁN, Una modesta aportación a la historia del crimen [España] [Barcelona, Anagrama, 1991] Novela";"ALOU, DAMIÁN";"Una modesta aportación a la historia del crimen";1991;"Novela";"España";"Nada más entrar vi a Ferri —se llama Fernando, pero su madre siempre lo llama Ferri— sentado tras el mostrador, jugando con unos cartones de Camel vacíos. Al reconocerme rió en la garganta y dio palmas con la mano plana. Unos hilos de saliva le burbujearon en la boca."
"1991 NAVALES, ANA MARÍA, Cuentos de Bloomsbury [España] [Barcelona, Edhasa, 1991] Relatos";"NAVALES, ANA MARÍA";"Cuentos de Bloomsbury";1991;"Relatos";"España";"— Sí, cerveza y champán. Y un pepinillo al eneldo —añado con el malogrado intento de reírme de mi extravagancia."
