BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;JULIO Dice que como los enfermos se alegran en la furia de la calentura pensando en que han de beber, así los que aman, cuando están ausentes, cuando escriben y cuando desean, se alegran imaginando en el efeto del bien que esperan.;si;si;en;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;JULIO Dice que como los enfermos se alegran en la furia de la calentura pensando en que han de beber, así los que aman, cuando están ausentes, cuando escriben y cuando desean, se alegran imaginando en el efeto del bien que esperan.;si;si;no;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;FELIPA Una dama que se ha alegrado mucho de oíros, os suplica que cantéis otra vez aquello de la pobre barquilla.;si;si;de;perfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;JULIO Pues no sólo traía esa prenda este caballero, pero entre otras devociones, una zapatilla de ámbar sobre el corazón, como madeja de seda carmesí para alegrarle.;transitivo;;;;;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;BELA Perdido estoy de triste. No sé qué tengo estos días, que no puedo alegrarme.;si;si;no;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;en aquel soberano Artífice, esparce sus rayos, que decendiendo por todos los cuerpos, ilustra las mentes angélicas, hermosea el alma del universo, y finalmente deciende a la materia de los cuerpos, donde se resuelven con suave armonía los cielos, resplandece  el sol, centellean las estrellas, consérvase puro el fuego, alégrase el aire sereno, gozan su perpetuo curso las instables corrientes de las aguas, la tierra se adorna de diversas flores, árboles y plantas, y últimamente el hombre se admira en los rayos desta divina belleza que en la hermosura de las mujeres sobre todas las inferiores criaturas resplandece. Así el amor enseña de grado en grado (;si;si;no;imperfectivo;inanimado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;de blanco y nácar, con hermosura de un día daban envidia y venganza. Ya no bajaban las aves al agua, porque pensaban, como daba el sol en ella, que eran pedazos de plata. En esta sazón Lisardo salía de su cabaña, ¿quién pensara que a estar triste, donde todos se alegraban? Por las mal enjutas sendas  delante el ganado baja, que a un mismo tiempo paciendo, come yelo y bebe escarcha. Por otra parte venía de sus tristezas la causa, hermosa como ella misma, pues ella sola se iguala. Leyendo viene una letra que a sus estrellas con alma compuso Lisardo un día,;si;si;no;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;la miran, porque los ojos ciegan. Mas no podrá quejarse de que otra cosa vean, aunque mirase flores, sin parecerme feas. Tan triste vida paso que todo me atormenta: la muerte porque huye, la vida porque espera. Cuando barqueros miro cuyas esposas muertas, que tanto amaron vivas, olvidan y se alegran, huyo de hablar con ellos, por no pensar que puedan hacer en mí los tiempos a su memoria ofensa. Porque si alguna cosa, aun suya, me consuela, ya pienso que la agravio, y dejo de tenerla.» Así lloraba Fabio del mar en las riberas la vida de Amarilis, la;si;si;no;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;"apercibe; pero difunto el dueño, las cuerdas, ¿de qué sirven? Cuál le compone versos; cuál, porque no le pisen, le cuelga de las ramas, transformación de Tisbe. Mas yo, que no hallo engaño que tu hermosura olvide, a cuanto me dijeron llorando satisfice: «Primero que me alegre, será posible unirse este mar al de Italia y el Tajo con el Tibre. Con los corderos mansos retozarán los tigres,  y faltará a la ciencia la envidia que la sigue; que quiero yo que el alma llorando se distile hasta que con la suya esta unidad duplique; que puesto que mi llanto hasta morir";si;si;no;imperfectivo;animado;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;"FERNANDO ¿Qué me queréis, alegrías, si me venís a alegrar, pues sólo podéis durar hasta saber que sois mías? ¿De qué sirve persuadirme que tenga gusto y placer, pues ya no puedo tener de dónde pueda venirme? ¿Para qué quiero alegrías después de tanto pesar, pues sólo podéis durar hasta saber que sois mías? Quien alegra sus tristezas arguye poco valor;";transitivo;;;;;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;"alegrías, si me venís a alegrar, pues sólo podéis durar hasta saber que sois mías? ¿De qué sirve persuadirme que tenga gusto y placer, pues ya no puedo tener de dónde pueda venirme? ¿Para qué quiero alegrías después de tanto pesar, pues sólo podéis durar hasta saber que sois mías? Quien alegra sus tristezas arguye poco valor; que son tristezas de amor las más honradas finezas. Ni yo me quiero, alegrías, de vuestro gusto fiar, pues sólo, etc. Entretuviera las penas de mi cansado vivir, si pudiérades venir diciendo que sois ajenas. Decid que sois, alegrías,  de quien podáis alegrar, pues";transitivo;;;;;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;"? Quien alegra sus tristezas arguye poco valor; que son tristezas de amor las más honradas finezas. Ni yo me quiero, alegrías, de vuestro gusto fiar, pues sólo, etc. Entretuviera las penas de mi cansado vivir, si pudiérades venir diciendo que sois ajenas. Decid que sois, alegrías,  de quien podáis alegrar, pues sólo, etc. Un tiempo alegre me vi, que a ser triste me enseñó, porque tan poco duró que apenas le conocí. Cometas sois, alegrías; Yo, donde vais a parar, pues sólo, etc.";transitivo;;;;;;
1632 VEGA CARPIO, LOPE DE, La Dorotea [España] [Donald McGrady, Madrid, Biblioteca Castro, 1998] Teatro;;VEGA CARPIO, LOPE DE;La Dorotea;1632;Teatro;España;del arco, llevando atravesada la flecha! ¿De qué sirve a mis desdichas mudar de cielo y de tierra, si en la tierra está la envidia, y en el cielo mis estrellas? Ni la muerte ni la vida vienen bien a mi tristeza: la vida porque me mata, la muerte porque me alegra.  O ya de sentir no siento, o no son penas mis perras, o naturaleza hizo peñas hombres y hombres peñas. No tengo, si no me miro, ejemplo que me parezca, porque si no fuera yo, ninguno me pareciera.;transitivo;;;;;;
1633 PARAVICINO, FRAY HORTENSIO, Oración fúnebre de Sor Margarita de la Cruz [España] [Francis Cerdán, Madrid, Castalia-Comunidad de Madrid, 1994] Religión;;PARAVICINO, FRAY HORTENSIO;Oración fúnebre de Sor Margarita de la Cruz;1633;Religión;España;"rióse, que tal semblante mostró aquellos días postreros. Rióse, digo, de la muerte, no la desatendió sólo: que el desatender arguye valor, el reírse desprecio. Puede aquello ser batalla; esto no es sino victoria. Reírse también dice alegría; y en la mayor ocasión del miedo gran victoria es alegrarse. Suspendiéronsele algo las acciones vitales: solemne señal en los que fallecen, pero lo que en los demás llamamos penar, fue en Margarita reír. Risueña se entró a la muerte primera de la religión; risueña sale a la muerte última de la vida. Rióse Sara en la primer promesa, * alegre del";si;si;de;imperfectivo;impersonal;;
1633 PARAVICINO, FRAY HORTENSIO, Jesucristo desagraviado [España] [Francis Cerdán, Madrid, Castalia-Comunidad de Madrid, 1994] Religión;;PARAVICINO, FRAY HORTENSIO;Jesucristo desagraviado;1633;Religión;España;Tened, sacrilegos, tened: que demás del delito atroz, es quitaros de los ojos la memoria de Dios toda. Señor, ¿Vos no os aparecisteis en una zarza ardiendo?, * y con ser esta planta por su jugo oleaginoso lisonjera yesca del fuego, se halagó con él, y se alegró su verdor, como pudiera con el rocío. ¿Cómo ahora en parecida vecindad de espinas, es obediencia suya vulgar vuestra singular semejanza? La lumbre, que estallaba incendios en Babilonia por martirio de los tres mozos * no amagó más la violencia que en cuando se apareciese otro, que se os pareciese a Vos,;si;si;no;perfectivo;inanimado;;
1634 VEGA CARPIO, LOPE DE, Rimas humanas y divinas del licenciado Tomé de Burguillos [España] [Antonio Carreño, Madrid, Biblioteca Castro, 2003] Verso;;VEGA CARPIO, LOPE DE;Rimas humanas y divinas del licenciado Tomé de Burguillos;1634;Verso;España;"el cielo a quien le mira.  Cazar con un cernícalo retira tu grave honor de su primero esmalte; una urraca es mejor, que parle y salte, y que puedas llamar Sancha o Elvira.  Dirás que urracas te parecen suegras, y que en la caza de tus manos francas, mejor con un cernícalo te alegras.  Cazad los dos, pues no las tienes mancas: él, pajarillos con las uñas negras, y tú las bolsas con las uñas blancas.";si;si;con;imperfectivo;animado;;
1634 VEGA CARPIO, LOPE DE, Rimas humanas y divinas del licenciado Tomé de Burguillos [España] [Antonio Carreño, Madrid, Biblioteca Castro, 2003] Verso;;VEGA CARPIO, LOPE DE;Rimas humanas y divinas del licenciado Tomé de Burguillos;1634;Verso;España;"en voz medio formada en la arteria bocal, con tanta gracia como pudiera el músico de Tracia, de suerte que cualquiera que la oyera, que era solfa gatuna conociera con algunos cromáticos disones, que se daban al diablo los ratones. Asomábase ya la Primavera por un balcón de rosas y alhelíes, y Flora con dorados borceguíes alegraba risueña la ribera; tiestos de Talavera prevenía el verano, cuando Marramaquiz, gato romano, aviso tuvo cierto de Maulero, un gato de la Mancha, su escudero, que al sol salía Zapaquilda hermosa, cual suele amanecer purpúrea rosa entre las hojas de la verde cama, rubí tan vivo, que parece llama";transitivo;;;;;;
1634 VEGA CARPIO, LOPE DE, Rimas humanas y divinas del licenciado Tomé de Burguillos [España] [Antonio Carreño, Madrid, Biblioteca Castro, 2003] Verso;;VEGA CARPIO, LOPE DE;Rimas humanas y divinas del licenciado Tomé de Burguillos;1634;Verso;España;senos de las nubes, relámpagos y truenos, súbita tempestad en monte o prado, obligando que el tímido ganado atónito se esparza,  ya dejando en la zarza de sus pungentes laberintos vana, la blanca o negra lana, que alguna vez la lana ha de ser negra, y hasta que el sol en arco verde alegra los campos, que reduce a sus colores, no vuelven a los prados ni a las flores, así los gatos iban alterados por corredores, puertas y terrados, con trágicos maúllos, no dando como tórtolas arrullos, y la mona, la mano en la almohada, la parte occidental descalabrada, y los húmidos polos;transitivo;;;;;;
1634 VEGA CARPIO, LOPE DE, Rimas humanas y divinas del licenciado Tomé de Burguillos [España] [Antonio Carreño, Madrid, Biblioteca Castro, 2003] Verso;;VEGA CARPIO, LOPE DE;Rimas humanas y divinas del licenciado Tomé de Burguillos;1634;Verso;España;"hurtado, pedazos de tocino y de salchichas? ¡Oh, cuán poco en las dichas está firme el Amor y la Fortuna! ¿En qué mujer habrá firmeza alguna? ¿Quién tendrá confianza, si quien dijo mujer dijo mudanza? Marramaquiz con ansias y desvelos vino a enfermar de celos, porque ninguna cosa le alegraba. Finalmente, Merlín, que le curaba, gato de cuyas canas, nombre y ciencia era notoria a todos la experiencia, mandó que se sangrase; y como no bastase, vino a verle su dama, aunque tenía en un desván la cama, adonde la carroza no podía subir por alta y por la estrecha";transitivo;;;;;;
c1635-c1651 CÁNCER Y VELASCO, JERÓNIMO, «A la natividad de Nuestra Señora»(Obras varias) [España] [Zaragoza, Prensas Universitarias de Zaragoza, 2005] Verso;;CÁNCER Y VELASCO, JERÓNIMO;A la natividad de Nuestra Señora(Obras varias);c1635-c1651;Verso;España;"no la ofreciere júbilos un alma tendrá de cántaro.  De las escuadras angélicas se escucha el acorde tráfago, v en mal imitados números la entonan festivos cánticos.  Todos los orbes mirándola, detienen su curso rápido; y al ver sus ojos, de tímidas son las estrellas relámpagos.   Siguen las aves su música y alegran los sordos páramos, y entre los olmos el céfiro resuena con metro orgánico.  Torre es su cuello de pórfido, firme a violencias del ábrego, y siendo cedro del Líbano, es vid del más dulce pámpano.  La astuta engañosa víbora, causa del primer escándalo, por más que vierta su tósigo,";transitivo;;;;;;
c1635-c1651 CÁNCER Y VELASCO, JERÓNIMO, «Carta a un amigo suyo, que le encargó que asistiese a una dama...»(Obras varias) [España] [Zaragoza, Prensas Universitarias de Zaragoza, 2005] Verso;;CÁNCER Y VELASCO, JERÓNIMO;Carta a un amigo suyo, que le encargó que asistiese a una dama...(Obras varias);c1635-c1651;Verso;España;"Lisi, amigo, luego que vuestro gusto conocí en la mía; y aunque, ya os acordáis, era de un pliego, así como la abrió, su vieja tía conoció que una letra le faltaba, que en esto sabe mucha ortografía.  Lisi de cuando en cuando la miraba y, como la gobierna su semblante, bien detenidamente se alegraba. ¿Cómo puede sufrir un pobre amante una tía que a modo de colegio se puso la sobrina con no obstante, por ser tía no más de privilegio? Dichoso yo que de esta cárcel dura salí quizá con más que indulto regio. Mandaisme que vea a Lisi, y es locura asistir a la dama de un ausente,";si;si;no;imperfectivo;animado;;
1635-1645 QUEVEDO Y VILLEGAS, FRANCISCO DE, La Fortuna con seso y la Hora de todos. Fantasía moral [España] [Lía Schwartz, Madrid, Castalia, 2003] Novela;;QUEVEDO Y VILLEGAS, FRANCISCO DE;La Fortuna con seso y la Hora de todos. Fantasía moral;1635-1645;Novela;España;"; y añadió que aquella pérdida había de ser su remedio, y luego empezó a granizarle de aforismos y autores, ensartando a Tácito y Salustio, a Polibio y Tucídides, embutiendo las grandes pérdidas de los romanos y griegos y otra grande cáfila de dislates y como el glotonazo no buscaba sino disculpas de su flojedad, alegró la pérdida con el engaño. No hiciera más el diablo.";transitivo;;;;;;
c1635-c1651 CÁNCER Y VELASCO, JERÓNIMO, «A una dama, estando herido el poeta de una pedrada que le dieron en la frente unos capeadores.»(Obras varias) [España] [Zaragoza, Prensas Universitarias de Zaragoza, 2005] Verso;;CÁNCER Y VELASCO, JERÓNIMO;A una dama, estando herido el poeta de una pedrada que le dieron en la frente unos capeadores.(Obras varias);c1635-c1651;Verso;España;"capeador que piadoso defendiese la bayeta.  Vino gente y se ausentaron, y en cobardía volvieron la fiereza; mas nada de mí llevaron, aunque un rato me rompieron la cabeza.   Trajéronme donde, en vano, desea veros mi afición esta vez, que me cura el cirujano por la segunda intención con gran doblez.  Que alegrarme deseaba, me dilo, la frente abierta por sanarme. Y yo, muy necio, esperaba cuándo entrabais por la puerta a alegrarme.  Curas hace tan impías en mí, que hubieran rompido un peñasco; y el veros en muchos días ya, Clori, me lo ha raído del casco.   Pero, con";transitivo;;;;;;
