EjemploID;BIBLIOGRAFIA;AUTOR;TITULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAIS;ZONA;TIPOLOGIA;NOTAS;CONCORDANCIA;Valido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perifrasis;Observaciones
283;Gonzalvo Vallespí, Ángel: «La realidad de los inmigrantes». Comunidad Escolar. Madrid: comunidad-escolar.pntic, 2007-07-18.;Gonzalvo Vallespí, Ángel;Comunidad Escolar;2007;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;NA;"? ¿Sí o no? Es fácil. Nos equivocamos al pensar que con un gesto, una mirada, una sonrisa, no se puede cambiar el mundo. ¿Has probado? Dicen que la distancia más corta entre dos personas es una sonrisa. Como bien dijo Mario Moreno ""Cantinflas"": ""la gente debería reírse más, sobre todo después de comer"".";si;si;no;infinitivo;animado;;
284;"Gorostiza, Joseba: «""En 'Garrick' explicamos el proceso neuronal del humor""». Artez. Bilbao: artezblai.com/artez, 2007-09-03.";Gorostiza, Joseba;Artez;2007;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;"gran misión del 'humor blanco' (que siempre suena mal en boca de quien lo sugiere); hacer reír a todo tipo de gente, hacer reír a padres e hijos de la misma cosa, en definitiva, hacer reír. Uno de los estudios que leímos para preparar la obra decía que los niños ríen 300 veces al día y los adultos sólo unas 15.";si;no;no;imperfectivo;animado;;
287;Goytisolo, Luis: Cosas que pasan. Madrid: Ediciones Siruela, 2009.;Goytisolo, Luis;Cosas que pasan;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;"l primo Berchmans cuando éste le visitó a fin de interesarse por mi suerte: ""¿Su primo? Es un chico muy inteligente. No tiene nada de comunista"". El caso es que a las pocas horas me encontraba en un tranvía, camino del centro de la ciudad junto con otros ocho compañeros, riéndonos todos a la vez como para cerciorarnos de que aquello era real.";si;si;no;gerundio;animado;;
288;Gracia, Jordi: «Cervanteando la vida». El País.com. Babelia. Madrid: elpais.com/babelia, 2007-04-21.;Gracia, Jordi;El País.com. Babelia;2007;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;NA;Entre las virtudes mayores a las que los profes no somos demasiado sensibles por escrito está el humor, y en estos diarios el festival es inagotable, con las carcajadas repartiéndose por toda la casa, mientras me reía de las hipocondrías del que teme los aviones y se sube a uno hacia México, o reía de la cara de bobo que al autor se le pone en ocasiones señaladas, o de lo bien que sabe urdir la autoparodia para ir más a fondo en la burla malévola de éste o de aquél. Lo admirable es que tantas veces éste o aquél son personajes principales, como en el retrato de Luis María Ansón, impagable;si;si;si;imperfectivo;animado;;
289;Granados, Alberto: ¿Es eso cierto?. Madrid: Aguilar, 2009.;Granados, Alberto;¿Es eso cierto?;2009;Primera edición;No ficción;Escrito;Libro;Ciencias y tecnología;España;NA;NA;NA;La entrega de los premios se realiza cada año -coincidiendo, prácticamente, con la celebración de los premios Nobel- en el teatro Sanders de la Universidad de Harvard (en Cambridge, Massachusetts) para demostrar que la ciencia también sabe reírse de sí misma. al acto acuden, aparte de algún valiente premiado, un grupo numeroso de científicos y estudiantes (y en cada edición suele aparecer incluso algún que otro premio Nobel).;si;si;si;infinitivo;animado;;
290;Heatley, Pilar: «INICIATIVA: Residencia para gatos. Vacaciones felinas en un hotel de lujo». El Mundo.es. Madrid: elmundo.es, 2010-08-18.;Heatley, Pilar;El Mundo.es;2010;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;NA;Reportaje;NA;"son del dueño si no de la casa"", se encuentren como tal, ya que llegan a pasar en el hotel entre una semana y 15 días. ""Cuando los dueños vuelven a recogerlos no quieren irse y casi hay que obligarles a que se suban al 'trasportín'"", explica riéndose Marcos, ""aunque eso es bueno porque significa que hacemos bien nuestro trabajo"".";si;si;no;gerundio;animado;;
291;Hélène: «Mojón». Le vol de l'hirondelle. levoldelhirondelle.blogspot.com.es: levoldelhirondelle.blogspot.com.es, 2009-12-12.;Hélène;Le vol de l'hirondelle;2009;Fecha de escritura;No ficción;Escrito;NA;Ciencias sociales, creencias y pensamiento;España;NA;Blog;NA;"Así que me río al recordar la de kilómetros que los de nuestra generación llevamos en el cuerpo, aguantando carrusel deportivo en la ""caravana"" de vuelta a Madrid el domingo por la tarde, los acelerones para adelantar a un camión cada 10 metros en los que todos nos echábamos hacia delante para ayudar al viejo Opel, las curvas para";si;si;no;imperfectivo;animado;;
292;Hernández Díaz, María Teresa: «Mi comunidad de vecinos». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Gabriel, dueño de una pollería (riendo): No si yo sólo soy experto en los de Gallina, del resto que cada uno de fe de los propios.;si;no;no;gerundio;animado;;
293;Hernández Díaz, María Teresa: «Mi ex marido». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;girarme descubro ante mí tres caritas asustadas que no hacía falta que hablaran porque sus ojos lo decían todo. Escuché su explicación atentamente y me resultó totalmente verosímil. De inmediato me puse de parte de los chicos sin que se notara mucho y, eso sí, sin que se libraran de una buena regañina mientras me reía para mis adentros. El cerebro de tal maniobra había sido mi chico favorito, David. Aprovechando la coyuntura le pregunté si no prefería ser astronauta de mayor ya que parecía bueno en el cálculo mental y él que no, que veterinario.;si;si;reflexivo;imperfectivo;animado;;
294;Hernández Díaz, María Teresa: «Mi familia en Navidad». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"l Támesis. Me interesé cortésmente por su estado de buena esperanza y me respondió con tono sincero que se empezaba a encontrar ""pesada"" porque el embarazo ya estaba avanzado. O sea, que el poco tiempo que pasa sin estar preñada anda más ligera que una pluma. Sin comentarios. al parecer aún se seguía riendo de las tonterías que relató su santo a mi costa. Pero mira lo que te digo, mona: estas cosas son de ida y vuelta y no creas que esto va a quedar así, ya le pagaría yo con la misma moneda en cuanto tuviera ocasión, entonces me reiré yo, bonita. ¡Pareja de pedorros";si;si;si;gerundio;animado;no_reflexiva;
295;Hernández Díaz, María Teresa: «Mi pueblo preferido». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"a semejante palurdo porque era el más culto que encontraron y recordaba algo del inglés del bachillerato y, además de estudios, tenía fincas y otros bienes. Me miraba medio alelado. Uhmm... La cosa se ponía fea, a ver como me las arreglaba para sacudirme al tal Amador que me habían endilgado. Reí con cara de decir ""no había caído"" reconociendo el ingenio vertido en la broma del juego de palabras para no herir su sensibilidad y de paso no parecer demasiado lerda. ¡Y yo que creí que tenía en Eugenia a una buena amiga!";si;no;no;imperfectivo;animado;;
297;Hernández Díaz, María Teresa: «Mis compañeros y sus guerras». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;, aquello ni subía ni bajaba. Llamamos al chico de la cara de haba y buscó a una compañera. Dentro del vestuario la chiquita intentaba maniobrar con el engranaje, Eugenia resoplaba y metía la tripa mientras yo miraba de reojo al chaval. A punto estuve de mandarle a hacer puñetas porque se reía desvergonzadamente. Mi pobre amiga sudó más que en una sesión de sauna finlandesa y la chiquita no digamos. del probador salían suspiros, jadeos y algún otro taco malsonante que podía dar lugar a un absurdo malentendido si se era ajeno a la situación. La dependienta le presionaba el vientre con las dos manos mientras Eugenia;si;si;no;imperfectivo;animado;;
299;Hernández Díaz, María Teresa: «Mis juegos de azar». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Era mi turno de carcajadas. Me reí a mandíbula batiente.;si;si;no;imperfectivo;animado;;
300;Hernández Díaz, María Teresa: «Mis novios». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Los dos reíamos. ¡Cielos! Hacía demasiado tiempo que no me sentía así.;si;no;no;imperfectivo;animado;;
301;Hernández Díaz, María Teresa: «Mis otras ciudades». Crónica de un adosado. Madrid: Luarna, 2010.;Hernández Díaz, María Teresa;Crónica de un adosado;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Cuando salí por la puerta, la obesa lady aún se reía imaginándome volando en medio del tornado y al héroe de sus sueños intentando rescatarme. No sé donde veía tanta gracia. ¡Qué la hubiese ocurrido a ella! Claro que eso no era posible porque a ésa no la levanta del suelo ni el mismísimo huracán Katrina que arrasó Nueva Orleans.;si;si;no;imperfectivo;animado;;
302;Hernández Muñoz, Silvia María: El humor como estrategia y reflexión en la publicidad española (2007 y 2008). Madrid: Luarna, 2010.;Hernández Muñoz, Silvia María;El humor como estrategia y reflexión en la publicidad española (2007 y 2008);2010;Primera edición;No ficción;Escrito;Libro;Artes, cultura y espectáculos;España;NA;NA;NA;la llama la 'paradoja de Freud', argumentando que el desconocimiento de los procesos que configuran la producción del chiste no implica que por ello no nos riamos. También expone que la comicidad no depende de la psico-genética de un sujeto, porque esta afirmación nos lleva a pensar que varios sujetos que se ríen de un mismo chiste han debido de pasar por similares procesos psíquicos. Aunque sí admite que haya ciertas conexiones entre la mente del sujeto y el chiste, las considera de importancia menor. Entiende que los elementos de represión involucrados en la expresión de un chiste son adquiridos por un contexto social, cultural e histórico.;si;si;no;imperfectivo;animado;;
303;Hernández Pérez, Pablo: «No tiene por qué enterarse». Letralia. Cagua: letralia.com, 2007.;Hernández Pérez, Pablo;Letralia;2007;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"me preocupara, que con toda seguridad sería de algún vecino molesto por algo. Pero a la semana siguiente, al regresar de la cafetería, le encontré haciendo las maletas; me dijo que nos marchábamos, que había encontrado un apartamento más grande y más barato. Yo estaba todavía preocupada por la nota, pero él reía mientras recogía algunas cosas más. ""Tendrás que dejar tu trabajo de camarera"", dijo. ""Además, estoy ganando mucho dinero en este nuevo trabajo"". Tres horas después nos habíamos trasladado a la otra punta de la ciudad.";si;no;no;imperfectivo;animado;;
305;Herrero, Amado: «Las bolsas de plástico de un solo uso desaparecen de las tiendas». elmundo.es. Natura. Madrid: elmundo.es/natura, 2009-09-08.;Herrero, Amado;elmundo.es. Natura;2009;Primera edición;No ficción;Escrito;Prensa;Ciencias y tecnología;España;NA;NA;NA;Pasteur no había realizado aún sus descubrimientos sobre los microorganismos y, cuando un médico llamado Semmelweiss tuvo la intuición de proponer el lavado de las manos, todos se rieron de él. Semmelweiss murió rodeado de incomprensión mientras las mujeres seguían falleciendo por no adoptar medidas de higiene.;si;si;si;perfectivo;animado;;
306;Hidalgo, Luis: «La distinción del buen gusto». El País.com. Madrid: elpais.com, 2009-07-08.;Hidalgo, Luis;El País.com;2009;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;Por encima de todo, quedó un repertorio con el acento puesto en la melodía, unas letras cargadas de ironía, la elegantísima voz de Tennant doblada para aumentar su efecto seductor y una base que bien podría estar pre-grabada en un porcentaje casi absoluto. Como para reírse de ellos mismos un par de músicos decorativos gesticularon coreográficamente durante el inicio del concierto. Casi como el mismo Chris Lowe.;si;si;si;infinitivo;animado;;
307;Huerta, Màxim: Que sea la última vez que me llamas Reina de la Tele. Madrid: Ediciones Martínez Roca, 2009.;Huerta, Màxim;Que sea la última vez que me llamas Reina de la Tele;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;Gracias, Amanda. Bellísima tu selección de sapes de sapestra Prinsesa -al final se me ha pegado el acento y el público se ha puesto a reír. Me encanta cuando ríen sin que el animador de público les marque la pauta, muchas veces porque una no tiene ni ide;si;no;no;infinitivo;animado;reflexiva;
308;Huete Machado, Lola: «Condenas de amor». El País.com. Madrid: elpais.com, 2007-07-01.;Huete Machado, Lola;El País.com;2007;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;NA;NA;NA;"preconvivencial"", de prueba, explica el director de la prisión, Matías Muñoz, ""porque hay veces que la relación no es verdadera o no funciona"". Éste es un edificio más abierto y espacioso, más colorido y luminoso; lleno de parejas (ahora son 14) que pasean abrazadas y niños que chillan y ríen, componiendo una sintonía distinta de la que se oye en otras zonas penitenciarias; un sonido que marca una vida cotidiana más normalizada, más humana.";si;no;no;imperfectivo;animado;;
310;Imaz, Virginia: «Narrar: arte y oficio». Artez. Bilbao: artezblai.com/artez, 2009-03.;Imaz, Virginia;Artez;2009;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;Periodicidad: mensual;El V Encuentro de narración oral de El Escorial (Madrid) fue una fiesta desde el principio hasta el final. A mí me sirvió para cargar pilas, para pensar, para dudar, para debatir, para reír, para soñar... para sentir nuevamente, en definitiva, la vivificante sensación de pertenencia, de formar parte de una tribu. Y también como en las convocatorias precedentes, creo que es necesario mencionar que este regalo que vivimos fue fruto del trabajo desinteresado, del tiempo, del cariño y del esfuerzo;si;no;no;infinitivo;animado;;
311;"Intxausti, Aurora: «ENTREVISTA: ALFREDO BRYCE ECHENIQUE Escritor. ""He sacado mucho partido a mi depresión""». El País.com. Madrid: elpais.com, 2007-10-18.";Intxausti, Aurora;El País.com;2007;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;R. Hay situaciones dramáticas, pero también ironía y risa en el texto. Me he reído mucho escribiendo la historia de Bienvenido Salvador Buenaventura, el protagonista. Es una novela triste pero con ella el lector ríe, y ríe mucho.;si;si;no;perfectivo;animado;;
